"Plot Title: 10904790"
"#","Date Time, GMT+00:00","Full Range, μS/cm (LGR S/N: 10904790, SEN S/N: 10904790)","Temp, °C (LGR S/N: 10904790, SEN S/N: 10904790)","Coupler Detached (LGR S/N: 10904790)","End Of File (LGR S/N: 10904790)"
2759,05/10/22 07:45:58 PM,688.1,24.99,,
2760,05/10/22 07:45:59 PM,693.5,25.00,,
2761,05/10/22 07:46:00 PM,697.8,25.00,,
2762,05/10/22 07:46:01 PM,702.1,25.03,,
2763,05/10/22 07:46:02 PM,711.5,25.00,,
2764,05/10/22 07:46:03 PM,712.2,25.03,,
2765,05/10/22 07:46:04 PM,720.9,25.01,,
2766,05/10/22 07:46:05 PM,723.2,24.99,,
2767,05/10/22 07:46:06 PM,724.0,24.99,,
2768,05/10/22 07:46:07 PM,729.9,25.00,,
2769,05/10/22 07:46:08 PM,733.0,25.00,,
2770,05/10/22 07:46:09 PM,737.3,25.00,,
2771,05/10/22 07:46:10 PM,739.6,24.99,,
2772,05/10/22 07:46:11 PM,742.4,25.01,,
2773,05/10/22 07:46:12 PM,748.3,24.96,,
2774,05/10/22 07:46:13 PM,753.0,24.99,,
2775,05/10/22 07:46:14 PM,752.5,25.01,,
2776,05/10/22 07:46:15 PM,751.4,25.04,,
2777,05/10/22 07:46:16 PM,752.5,25.03,,
2778,05/10/22 07:46:17 PM,757.6,25.03,,
2779,05/10/22 07:46:18 PM,761.2,24.99,,
2780,05/10/22 07:46:19 PM,758.1,24.98,,
2781,05/10/22 07:46:20 PM,757.3,24.98,,
2782,05/10/22 07:46:21 PM,758.8,25.00,,
2783,05/10/22 07:46:22 PM,762.8,24.99,,
2784,05/10/22 07:46:23 PM,766.7,24.98,,
2785,05/10/22 07:46:24 PM,768.3,24.96,,
2786,05/10/22 07:46:25 PM,769.4,24.99,,
2787,05/10/22 07:46:26 PM,769.4,24.99,,
2788,05/10/22 07:46:27 PM,769.0,25.00,,
2789,05/10/22 07:46:28 PM,768.2,25.01,,
2790,05/10/22 07:46:29 PM,768.2,25.03,,
2791,05/10/22 07:46:30 PM,767.8,25.01,,
2792,05/10/22 07:46:31 PM,767.8,25.01,,
2793,05/10/22 07:46:32 PM,768.2,25.04,,
2794,05/10/22 07:46:33 PM,768.2,25.05,,
2795,05/10/22 07:46:34 PM,764.7,25.00,,
2796,05/10/22 07:46:35 PM,763.5,25.01,,
2797,05/10/22 07:46:36 PM,761.2,24.99,,
2798,05/10/22 07:46:37 PM,761.5,25.03,,
2799,05/10/22 07:46:38 PM,760.8,25.01,,
2800,05/10/22 07:46:39 PM,757.6,25.01,,
2801,05/10/22 07:46:40 PM,755.3,25.00,,
2802,05/10/22 07:46:41 PM,755.3,25.04,,
2803,05/10/22 07:46:42 PM,746.7,25.00,,
2804,05/10/22 07:46:43 PM,745.5,24.98,,
2805,05/10/22 07:46:44 PM,744.3,25.01,,
2806,05/10/22 07:46:45 PM,740.4,24.99,,
2807,05/10/22 07:46:46 PM,739.7,24.98,,
2808,05/10/22 07:46:47 PM,738.1,24.99,,
2809,05/10/22 07:46:48 PM,735.3,25.03,,
2810,05/10/22 07:46:49 PM,734.9,25.03,,
2811,05/10/22 07:46:50 PM,730.6,25.01,,
2812,05/10/22 07:46:51 PM,728.3,25.01,,
2813,05/10/22 07:46:52 PM,725.6,25.00,,
2814,05/10/22 07:46:53 PM,722.0,24.99,,
2815,05/10/22 07:46:54 PM,722.8,25.01,,
2816,05/10/22 07:46:55 PM,718.1,25.01,,
2817,05/10/22 07:46:56 PM,718.1,25.01,,
2818,05/10/22 07:46:57 PM,711.5,25.00,,
2819,05/10/22 07:46:58 PM,707.6,25.01,,
2820,05/10/22 07:46:59 PM,703.7,24.99,,
2821,05/10/22 07:47:00 PM,702.1,25.00,,
2822,05/10/22 07:47:01 PM,699.8,24.99,,
2823,05/10/22 07:47:02 PM,698.2,24.99,,
2824,05/10/22 07:47:03 PM,693.5,25.01,,
2825,05/10/22 07:47:04 PM,691.6,25.03,,
2826,05/10/22 07:47:05 PM,687.7,25.00,,
2827,05/10/22 07:47:06 PM,688.8,25.04,,
2828,05/10/22 07:47:07 PM,688.0,25.04,,
2829,05/10/22 07:47:08 PM,683.8,25.01,,
2830,05/10/22 07:47:09 PM,679.9,25.00,,
2831,05/10/22 07:47:10 PM,680.2,25.03,,
2832,05/10/22 07:47:11 PM,679.1,25.03,,
2833,05/10/22 07:47:12 PM,670.9,25.00,,
2834,05/10/22 07:47:13 PM,665.1,25.00,,
2835,05/10/22 07:47:14 PM,664.7,25.00,,
2836,05/10/22 07:47:15 PM,661.9,25.01,,
2837,05/10/22 07:47:16 PM,661.2,25.00,,
2838,05/10/22 07:47:17 PM,661.2,25.03,,
2839,05/10/22 07:47:18 PM,657.6,25.04,,
2840,05/10/22 07:47:19 PM,654.6,25.00,,
2841,05/10/22 07:47:20 PM,654.5,25.03,,
2842,05/10/22 07:47:21 PM,647.2,24.99,,
2843,05/10/22 07:47:22 PM,647.2,25.01,,
2844,05/10/22 07:47:23 PM,644.4,25.00,,
2845,05/10/22 07:47:24 PM,643.2,25.04,,
2846,05/10/22 07:47:25 PM,642.9,25.03,,
2847,05/10/22 07:47:26 PM,641.7,25.03,,
2848,05/10/22 07:47:27 PM,638.6,25.03,,
2849,05/10/22 07:47:28 PM,637.0,25.03,,
2850,05/10/22 07:47:29 PM,631.6,25.00,,
2851,05/10/22 07:47:30 PM,630.1,25.00,,
2852,05/10/22 07:47:31 PM,629.6,25.04,,
2853,05/10/22 07:47:32 PM,630.4,25.05,,
2854,05/10/22 07:47:33 PM,623.8,25.03,,
2855,05/10/22 07:47:34 PM,621.9,25.01,,
2856,05/10/22 07:47:35 PM,622.7,25.00,,
2857,05/10/22 07:47:36 PM,617.6,24.98,,
2858,05/10/22 07:47:37 PM,615.7,25.01,,
2859,05/10/22 07:47:38 PM,614.1,25.03,,
2860,05/10/22 07:47:39 PM,614.9,24.99,,
2861,05/10/22 07:47:40 PM,613.4,25.01,,
2862,05/10/22 07:47:41 PM,611.4,25.01,,
2863,05/10/22 07:47:42 PM,609.9,25.03,,
2864,05/10/22 07:47:43 PM,609.1,25.03,,
2865,05/10/22 07:47:44 PM,606.4,25.00,,
2866,05/10/22 07:47:45 PM,609.1,25.03,,
2867,05/10/22 07:47:46 PM,607.5,25.01,,
2868,05/10/22 07:47:47 PM,605.9,25.08,,
2869,05/10/22 07:47:48 PM,603.3,25.04,,
2870,05/10/22 07:47:49 PM,600.6,25.00,,
2871,05/10/22 07:47:50 PM,599.0,25.00,,
2872,05/10/22 07:47:51 PM,598.6,25.03,,
2873,05/10/22 07:47:52 PM,599.0,25.04,,
2874,05/10/22 07:47:53 PM,597.8,25.01,,
2875,05/10/22 07:47:54 PM,594.0,25.01,,
2876,05/10/22 07:47:55 PM,593.6,25.01,,
2877,05/10/22 07:47:56 PM,594.0,25.01,,
2878,05/10/22 07:47:57 PM,590.9,25.01,,
2879,05/10/22 07:47:58 PM,591.2,25.03,,
2880,05/10/22 07:47:59 PM,590.5,25.01,,
2881,05/10/22 07:48:00 PM,591.3,25.01,,
2882,05/10/22 07:48:01 PM,591.6,25.05,,
2883,05/10/22 07:48:02 PM,591.2,25.07,,
2884,05/10/22 07:48:03 PM,587.8,25.03,,
2885,05/10/22 07:48:04 PM,588.5,25.05,,
2886,05/10/22 07:48:05 PM,588.1,25.07,,
2887,05/10/22 07:48:06 PM,587.8,25.04,,
2888,05/10/22 07:48:07 PM,583.5,25.01,,
2889,05/10/22 07:48:08 PM,583.5,25.00,,
2890,05/10/22 07:48:09 PM,583.1,25.00,,
2891,05/10/22 07:48:10 PM,580.4,25.00,,
2892,05/10/22 07:48:11 PM,580.0,25.01,,
2893,05/10/22 07:48:12 PM,580.0,25.04,,
2894,05/10/22 07:48:13 PM,579.2,25.05,,
2895,05/10/22 07:48:14 PM,576.9,25.05,,
2896,05/10/22 07:48:15 PM,576.9,25.04,,
2897,05/10/22 07:48:16 PM,575.4,24.99,,
2898,05/10/22 07:48:17 PM,575.0,25.00,,
2899,05/10/22 07:48:18 PM,576.1,25.04,,
2900,05/10/22 07:48:19 PM,573.5,24.99,,
2901,05/10/22 07:48:20 PM,572.3,25.01,,
2902,05/10/22 07:48:21 PM,571.1,25.01,,
2903,05/10/22 07:48:22 PM,570.0,25.01,,
2904,05/10/22 07:48:23 PM,569.6,25.00,,
2905,05/10/22 07:48:24 PM,569.9,25.04,,
2906,05/10/22 07:48:25 PM,570.3,25.07,,
2907,05/10/22 07:48:26 PM,566.5,25.01,,
2908,05/10/22 07:48:27 PM,568.8,25.04,,
2909,05/10/22 07:48:28 PM,569.5,25.05,,
2910,05/10/22 07:48:29 PM,569.5,25.09,,
2911,05/10/22 07:48:30 PM,567.2,25.04,,
2912,05/10/22 07:48:31 PM,566.5,25.04,,
2913,05/10/22 07:48:32 PM,564.2,25.00,,
2914,05/10/22 07:48:33 PM,563.8,25.01,,
2915,05/10/22 07:48:34 PM,563.8,25.01,,
2916,05/10/22 07:48:35 PM,564.2,25.01,,
2917,05/10/22 07:48:36 PM,564.5,25.01,,
2918,05/10/22 07:48:37 PM,564.9,25.04,,
2919,05/10/22 07:48:38 PM,564.5,25.05,,
2920,05/10/22 07:48:39 PM,562.2,25.00,,
2921,05/10/22 07:48:40 PM,562.6,25.01,,
2922,05/10/22 07:48:41 PM,561.5,25.01,,
2923,05/10/22 07:48:42 PM,558.8,25.00,,
2924,05/10/22 07:48:43 PM,559.5,25.01,,
2925,05/10/22 07:48:44 PM,559.9,25.03,,
2926,05/10/22 07:48:45 PM,559.5,25.07,,
2927,05/10/22 07:48:46 PM,558.4,25.03,,
2928,05/10/22 07:48:47 PM,557.6,25.01,,
2929,05/10/22 07:48:48 PM,557.2,24.99,,
2930,05/10/22 07:48:49 PM,557.6,25.00,,
2931,05/10/22 07:48:50 PM,555.7,25.01,,
2932,05/10/22 07:48:51 PM,555.3,25.01,,
2933,05/10/22 07:48:52 PM,554.5,25.03,,
2934,05/10/22 07:48:53 PM,555.3,24.99,,
2935,05/10/22 07:48:54 PM,554.9,25.00,,
2936,05/10/22 07:48:55 PM,552.6,25.00,,
2937,05/10/22 07:48:56 PM,553.0,25.00,,
2938,05/10/22 07:48:57 PM,553.3,25.00,,
2939,05/10/22 07:48:58 PM,553.3,24.99,,
2940,05/10/22 07:48:59 PM,552.2,24.98,,
2941,05/10/22 07:49:00 PM,551.0,24.96,,
2942,05/10/22 07:49:01 PM,551.8,25.00,,
2943,05/10/22 07:49:02 PM,551.8,25.03,,
2944,05/10/22 07:49:03 PM,550.3,25.00,,
2945,05/10/22 07:49:04 PM,551.0,25.00,,
2946,05/10/22 07:49:05 PM,551.0,25.00,,
2947,05/10/22 07:49:06 PM,551.4,25.01,,
2948,05/10/22 07:49:07 PM,551.0,25.00,,
2949,05/10/22 07:49:08 PM,550.2,25.03,,
2950,05/10/22 07:49:09 PM,549.8,25.03,,
2951,05/10/22 07:49:10 PM,548.7,25.00,,
2952,05/10/22 07:49:11 PM,549.1,25.03,,
2953,05/10/22 07:49:12 PM,548.3,25.04,,
2954,05/10/22 07:49:13 PM,548.7,25.03,,
2955,05/10/22 07:49:14 PM,548.7,25.04,,
2956,05/10/22 07:49:15 PM,551.0,25.08,,
2957,05/10/22 07:49:16 PM,546.0,25.03,,
2958,05/10/22 07:49:17 PM,547.1,25.03,,
2959,05/10/22 07:49:18 PM,547.9,25.08,,
2960,05/10/22 07:49:19 PM,547.1,25.07,,
2961,05/10/22 07:49:20 PM,547.2,25.01,,
2962,05/10/22 07:49:21 PM,547.1,25.03,,
2963,05/10/22 07:49:22 PM,547.1,25.05,,
2964,05/10/22 07:49:23 PM,546.8,25.01,,
2965,05/10/22 07:49:24 PM,547.1,25.04,,
2966,05/10/22 07:49:25 PM,545.6,25.05,,
2967,05/10/22 07:49:26 PM,547.5,25.07,,
2968,05/10/22 07:49:27 PM,547.1,25.07,,
2969,05/10/22 07:49:28 PM,546.4,25.04,,
2970,05/10/22 07:49:29 PM,546.0,25.03,,
2971,05/10/22 07:49:30 PM,546.0,25.04,,
2972,05/10/22 07:49:31 PM,546.0,25.05,,
2973,05/10/22 07:49:32 PM,546.0,25.03,,
2974,05/10/22 07:49:33 PM,546.0,25.01,,
2975,05/10/22 07:49:34 PM,546.0,25.01,,
2976,05/10/22 07:49:35 PM,544.4,25.01,,
2977,05/10/22 07:49:36 PM,542.9,24.99,,
2978,05/10/22 07:49:37 PM,544.1,25.00,,
2979,05/10/22 07:49:38 PM,543.3,25.00,,
2980,05/10/22 07:49:39 PM,543.7,25.01,,
2981,05/10/22 07:49:40 PM,543.7,24.99,,
2982,05/10/22 07:49:41 PM,542.9,24.99,,
2983,05/10/22 07:49:42 PM,544.1,25.01,,
2984,05/10/22 07:49:43 PM,543.3,24.99,,
2985,05/10/22 07:49:44 PM,543.7,25.01,,
2986,05/10/22 07:49:45 PM,542.5,24.99,,
2987,05/10/22 07:49:46 PM,543.3,25.04,,
2988,05/10/22 07:49:47 PM,543.3,25.03,,
2989,05/10/22 07:49:48 PM,544.0,25.04,,
2990,05/10/22 07:49:49 PM,543.3,24.99,,
2991,05/10/22 07:49:50 PM,542.9,24.99,,
2992,05/10/22 07:49:51 PM,542.9,24.98,,
2993,05/10/22 07:49:52 PM,543.3,25.00,,
2994,05/10/22 07:49:53 PM,542.5,25.00,,
2995,05/10/22 07:49:54 PM,542.5,25.03,,
2996,05/10/22 07:49:55 PM,542.5,25.00,,
2997,05/10/22 07:49:56 PM,542.5,25.01,,
2998,05/10/22 07:49:57 PM,540.6,24.98,,
2999,05/10/22 07:49:58 PM,541.0,24.98,,
3000,05/10/22 07:49:59 PM,541.4,25.01,,
3001,05/10/22 07:50:00 PM,541.0,25.00,,
3002,05/10/22 07:50:01 PM,539.1,24.98,,
3003,05/10/22 07:50:02 PM,539.8,25.00,,
3004,05/10/22 07:50:03 PM,540.2,25.04,,
3005,05/10/22 07:50:04 PM,539.8,25.00,,
3006,05/10/22 07:50:05 PM,539.8,25.03,,
3007,05/10/22 07:50:06 PM,539.8,25.00,,
3008,05/10/22 07:50:07 PM,539.5,24.98,,
3009,05/10/22 07:50:08 PM,539.8,24.99,,
3010,05/10/22 07:50:09 PM,540.6,25.01,,
3011,05/10/22 07:50:10 PM,540.6,25.05,,
3012,05/10/22 07:50:11 PM,539.8,25.03,,
3013,05/10/22 07:50:12 PM,539.4,24.99,,
3014,05/10/22 07:50:13 PM,538.7,24.98,,
3015,05/10/22 07:50:14 PM,539.4,25.04,,
3016,05/10/22 07:50:15 PM,538.3,25.01,,
3017,05/10/22 07:50:16 PM,538.7,25.01,,
3018,05/10/22 07:50:17 PM,538.7,25.01,,
3019,05/10/22 07:50:18 PM,539.0,25.03,,
3020,05/10/22 07:50:19 PM,538.6,25.04,,
3021,05/10/22 07:50:20 PM,539.0,25.05,,
3022,05/10/22 07:50:21 PM,538.7,25.03,,
3023,05/10/22 07:50:22 PM,537.5,25.00,,
3024,05/10/22 07:50:23 PM,537.5,24.98,,
3025,05/10/22 07:50:24 PM,538.7,25.00,,
3026,05/10/22 07:50:25 PM,538.6,25.04,,
3027,05/10/22 07:50:26 PM,537.5,25.01,,
3028,05/10/22 07:50:27 PM,538.6,25.07,,
3029,05/10/22 07:50:28 PM,537.5,25.01,,
3030,05/10/22 07:50:29 PM,537.5,25.03,,
3031,05/10/22 07:50:30 PM,537.5,25.01,,
3032,05/10/22 07:50:31 PM,537.1,25.00,,
3033,05/10/22 07:50:32 PM,536.7,25.00,,
3034,05/10/22 07:50:33 PM,536.4,25.00,,
3035,05/10/22 07:50:34 PM,537.1,25.00,,
3036,05/10/22 07:50:35 PM,537.1,25.01,,
3037,05/10/22 07:50:36 PM,536.7,25.00,,
3038,05/10/22 07:50:37 PM,537.1,25.00,,
3039,05/10/22 07:50:38 PM,537.5,24.99,,
3040,05/10/22 07:50:39 PM,537.5,25.03,,
3041,05/10/22 07:50:40 PM,536.7,25.01,,
3042,05/10/22 07:50:41 PM,537.5,25.03,,
3043,05/10/22 07:50:42 PM,537.1,25.00,,
3044,05/10/22 07:50:43 PM,537.5,25.01,,
3045,05/10/22 07:50:44 PM,537.1,25.01,,
3046,05/10/22 07:50:45 PM,537.9,25.05,,
3047,05/10/22 07:50:46 PM,537.5,25.05,,
3048,05/10/22 07:50:47 PM,536.3,25.01,,
3049,05/10/22 07:50:48 PM,536.7,25.04,,
3050,05/10/22 07:50:49 PM,536.7,25.07,,
3051,05/10/22 07:50:50 PM,536.3,25.03,,
3052,05/10/22 07:50:51 PM,536.7,25.00,,
3053,05/10/22 07:50:52 PM,536.4,25.00,,
3054,05/10/22 07:50:53 PM,535.6,24.99,,
3055,05/10/22 07:50:54 PM,536.7,24.99,,
3056,05/10/22 07:50:55 PM,536.7,25.01,,
3057,05/10/22 07:50:56 PM,536.7,25.03,,
3058,05/10/22 07:50:57 PM,536.3,25.03,,
3059,05/10/22 07:50:58 PM,535.6,25.00,,
3060,05/10/22 07:50:59 PM,535.6,25.00,,
3061,05/10/22 07:51:00 PM,535.6,25.00,,
3062,05/10/22 07:51:01 PM,536.3,25.01,,
3063,05/10/22 07:51:02 PM,535.9,25.05,,
3064,05/10/22 07:51:03 PM,535.6,25.00,,
3065,05/10/22 07:51:04 PM,536.3,25.07,,
3066,05/10/22 07:51:05 PM,536.3,25.08,,
3067,05/10/22 07:51:06 PM,535.6,25.03,,
3068,05/10/22 07:51:07 PM,535.9,25.05,,
3069,05/10/22 07:51:08 PM,536.3,25.03,,
3070,05/10/22 07:51:09 PM,536.7,25.04,,
3071,05/10/22 07:51:10 PM,536.7,25.09,,
3072,05/10/22 07:51:11 PM,537.1,25.10,,
3073,05/10/22 07:51:12 PM,536.7,25.10,,
3074,05/10/22 07:51:13 PM,536.7,25.08,,
3075,05/10/22 07:51:14 PM,535.6,24.98,,
3076,05/10/22 07:51:15 PM,535.2,24.94,,
3077,05/10/22 07:51:16 PM,535.6,24.94,,
3078,05/10/22 07:51:17 PM,534.8,24.94,,
3079,05/10/22 07:51:18 PM,535.6,24.94,,
3080,05/10/22 07:51:19 PM,535.6,24.94,,
3081,05/10/22 07:51:20 PM,535.6,24.93,,
3082,05/10/22 07:51:21 PM,535.6,24.94,,
3083,05/10/22 07:51:22 PM,535.6,24.94,,
3084,05/10/22 07:51:23 PM,535.6,24.93,,
3085,05/10/22 07:51:24 PM,535.6,24.91,,
3086,05/10/22 07:51:25 PM,535.2,24.91,,
3087,05/10/22 07:51:26 PM,535.6,24.91,,
3088,05/10/22 07:51:27 PM,534.9,24.90,,
3089,05/10/22 07:51:28 PM,534.5,24.89,,
3090,05/10/22 07:51:29 PM,532.9,24.88,,
3091,05/10/22 07:51:30 PM,533.3,24.89,,
3092,05/10/22 07:51:31 PM,534.1,24.89,,
3093,05/10/22 07:51:32 PM,534.5,24.88,,
3094,05/10/22 07:51:33 PM,534.1,24.89,,
3095,05/10/22 07:51:34 PM,533.3,24.86,,
3096,05/10/22 07:51:35 PM,534.1,24.86,,
3097,05/10/22 07:51:36 PM,534.1,24.85,,
3098,05/10/22 07:51:37 PM,534.1,24.86,,
3099,05/10/22 07:51:38 PM,534.5,24.86,,
3100,05/10/22 07:51:39 PM,534.1,24.88,,
3101,05/10/22 07:51:40 PM,534.5,24.86,,
3102,05/10/22 07:51:41 PM,534.1,24.86,,
3103,05/10/22 07:51:42 PM,534.1,24.86,,
3104,05/10/22 07:51:43 PM,534.1,24.86,,
3105,05/10/22 07:51:44 PM,533.7,24.85,,
3106,05/10/22 07:51:45 PM,534.1,24.86,,
3107,05/10/22 07:51:46 PM,533.7,24.85,,
3108,05/10/22 07:51:47 PM,533.7,24.85,,
3109,05/10/22 07:51:48 PM,533.3,24.85,,
3110,05/10/22 07:51:49 PM,533.7,24.86,,
3111,05/10/22 07:51:50 PM,533.7,24.86,,
3112,05/10/22 07:51:51 PM,534.5,24.88,,
3113,05/10/22 07:51:52 PM,534.5,24.90,,
3114,05/10/22 07:51:53 PM,534.8,24.96,,
3115,05/10/22 07:51:54 PM,534.8,24.96,,
3116,05/10/22 07:51:55 PM,534.8,24.99,,
3117,05/10/22 07:51:56 PM,534.8,24.99,,
3118,05/10/22 07:51:57 PM,534.8,25.00,,
3119,05/10/22 07:51:58 PM,534.8,25.00,,
3120,05/10/22 07:51:59 PM,535.6,25.03,,
3121,05/10/22 07:52:00 PM,535.6,25.00,,
3122,05/10/22 07:52:01 PM,534.4,24.99,,
3123,05/10/22 07:52:02 PM,534.8,25.01,,
3124,05/10/22 07:52:03 PM,534.8,24.99,,
3125,05/10/22 07:52:04 PM,534.4,25.00,,
3126,05/10/22 07:52:05 PM,534.8,25.01,,
3127,05/10/22 07:52:06 PM,534.4,25.00,,
3128,05/10/22 07:52:07 PM,534.8,24.99,,
3129,05/10/22 07:52:08 PM,534.8,25.01,,
3130,05/10/22 07:52:09 PM,534.8,25.04,,
3131,05/10/22 07:52:10 PM,534.8,25.03,,
3132,05/10/22 07:52:11 PM,534.4,25.00,,
3133,05/10/22 07:52:12 PM,534.0,25.01,,
3134,05/10/22 07:52:13 PM,533.7,24.99,,
3135,05/10/22 07:52:14 PM,534.4,25.01,,
3136,05/10/22 07:52:15 PM,534.0,25.01,,
3137,05/10/22 07:52:16 PM,533.3,24.99,,
3138,05/10/22 07:52:17 PM,533.6,25.01,,
3139,05/10/22 07:52:18 PM,533.6,25.01,,
3140,05/10/22 07:52:19 PM,533.6,25.01,,
3141,05/10/22 07:52:20 PM,534.4,25.05,,
3142,05/10/22 07:52:21 PM,534.0,25.03,,
3143,05/10/22 07:52:22 PM,534.4,25.03,,
3144,05/10/22 07:52:23 PM,534.4,25.04,,
3145,05/10/22 07:52:24 PM,533.6,25.00,,
3146,05/10/22 07:52:25 PM,533.6,25.00,,
3147,05/10/22 07:52:26 PM,534.8,25.04,,
3148,05/10/22 07:52:27 PM,534.0,25.01,,
3149,05/10/22 07:52:28 PM,534.8,25.08,,
3150,05/10/22 07:52:29 PM,535.1,25.10,,
3151,05/10/22 07:52:30 PM,534.8,25.09,,
3152,05/10/22 07:52:31 PM,534.0,25.08,,
3153,05/10/22 07:52:32 PM,534.4,25.10,,
3154,05/10/22 07:52:33 PM,533.6,25.04,,
3155,05/10/22 07:52:34 PM,534.0,25.01,,
3156,05/10/22 07:52:35 PM,533.3,25.01,,
3157,05/10/22 07:52:36 PM,533.3,24.99,,
3158,05/10/22 07:52:37 PM,534.4,25.04,,
3159,05/10/22 07:52:38 PM,534.7,25.10,,
3160,05/10/22 07:52:39 PM,535.1,25.14,,
3161,05/10/22 07:52:40 PM,534.4,25.09,,
3162,05/10/22 07:52:41 PM,534.0,25.04,,
3163,05/10/22 07:52:42 PM,533.6,25.03,,
3164,05/10/22 07:52:43 PM,534.0,25.04,,
3165,05/10/22 07:52:44 PM,534.0,25.05,,
3166,05/10/22 07:52:45 PM,534.8,25.07,,
3167,05/10/22 07:52:46 PM,534.4,25.07,,
3168,05/10/22 07:52:47 PM,534.8,25.05,,
3169,05/10/22 07:52:48 PM,533.6,25.05,,
3170,05/10/22 07:52:49 PM,534.4,25.09,,
3171,05/10/22 07:52:50 PM,534.4,25.08,,
3172,05/10/22 07:52:51 PM,533.6,25.05,,
3173,05/10/22 07:52:52 PM,533.3,25.01,,
3174,05/10/22 07:52:53 PM,533.3,24.99,,
3175,05/10/22 07:52:54 PM,533.6,25.04,,
3176,05/10/22 07:52:55 PM,533.6,25.03,,
3177,05/10/22 07:52:56 PM,533.3,24.99,,
3178,05/10/22 07:52:57 PM,533.6,25.00,,
3179,05/10/22 07:52:58 PM,532.9,24.96,,
3180,05/10/22 07:52:59 PM,532.9,24.99,,
3181,05/10/22 07:53:00 PM,533.3,24.99,,
3182,05/10/22 07:53:01 PM,533.3,25.00,,
3183,05/10/22 07:53:02 PM,535.2,25.01,,
3184,05/10/22 07:53:03 PM,533.7,24.99,,
3185,05/10/22 07:53:04 PM,532.9,24.98,,
3186,05/10/22 07:53:05 PM,533.6,25.01,,
3187,05/10/22 07:53:06 PM,534.0,25.03,,
3188,05/10/22 07:53:07 PM,533.3,25.00,,
3189,05/10/22 07:53:08 PM,534.4,25.01,,
3190,05/10/22 07:53:09 PM,534.8,25.07,,
3191,05/10/22 07:53:10 PM,534.4,25.07,,
3192,05/10/22 07:53:11 PM,534.4,25.07,,
3193,05/10/22 07:53:12 PM,533.6,25.07,,
3194,05/10/22 07:53:13 PM,534.4,25.03,,
3195,05/10/22 07:53:14 PM,533.3,25.01,,
3196,05/10/22 07:53:15 PM,533.6,25.04,,
3197,05/10/22 07:53:16 PM,533.6,25.03,,
3198,05/10/22 07:53:17 PM,534.4,25.07,,
3199,05/10/22 07:53:18 PM,534.4,25.10,,
3200,05/10/22 07:53:19 PM,534.0,25.09,,
3201,05/10/22 07:53:20 PM,533.6,25.08,,
3202,05/10/22 07:53:21 PM,534.4,25.07,,
3203,05/10/22 07:53:22 PM,534.0,25.07,,
3204,05/10/22 07:53:23 PM,534.0,25.05,,
3205,05/10/22 07:53:24 PM,532.9,24.99,,
3206,05/10/22 07:53:25 PM,533.6,25.04,,
3207,05/10/22 07:53:26 PM,533.6,25.03,,
3208,05/10/22 07:53:27 PM,533.2,25.04,,
3209,05/10/22 07:53:28 PM,533.2,25.04,,
3210,05/10/22 07:53:29 PM,533.3,25.01,,
3211,05/10/22 07:53:30 PM,533.6,25.04,,
3212,05/10/22 07:53:31 PM,533.2,25.03,,
3213,05/10/22 07:53:32 PM,533.2,25.03,,
3214,05/10/22 07:53:33 PM,532.5,24.98,,
3215,05/10/22 07:53:34 PM,533.3,25.01,,
3216,05/10/22 07:53:35 PM,533.2,25.03,,
3217,05/10/22 07:53:36 PM,534.4,25.04,,
3218,05/10/22 07:53:37 PM,533.6,25.05,,
3219,05/10/22 07:53:38 PM,533.6,25.05,,
3220,05/10/22 07:53:39 PM,533.2,25.03,,
3221,05/10/22 07:53:40 PM,532.5,25.03,,
3222,05/10/22 07:53:41 PM,533.2,25.04,,
3223,05/10/22 07:53:42 PM,532.9,25.00,,
3224,05/10/22 07:53:43 PM,533.2,25.04,,
3225,05/10/22 07:53:44 PM,533.6,25.07,,
3226,05/10/22 07:53:45 PM,532.5,25.03,,
3227,05/10/22 07:53:46 PM,532.5,25.01,,
3228,05/10/22 07:53:47 PM,532.5,25.01,,
3229,05/10/22 07:53:48 PM,532.9,25.03,,
3230,05/10/22 07:53:49 PM,532.9,25.03,,
3231,05/10/22 07:53:50 PM,533.2,25.03,,
3232,05/10/22 07:53:51 PM,533.2,25.03,,
3233,05/10/22 07:53:52 PM,532.5,25.00,,
3234,05/10/22 07:53:53 PM,532.9,25.01,,
3235,05/10/22 07:53:54 PM,533.2,25.04,,
3236,05/10/22 07:53:55 PM,533.2,25.04,,
3237,05/10/22 07:53:56 PM,532.9,25.04,,
3238,05/10/22 07:53:57 PM,533.2,25.04,,
3239,05/10/22 07:53:58 PM,533.2,25.04,,
3240,05/10/22 07:53:59 PM,533.2,25.04,,
3241,05/10/22 07:54:00 PM,533.2,25.05,,
3242,05/10/22 07:54:01 PM,533.6,25.07,,
3243,05/10/22 07:54:02 PM,532.5,25.01,,
3244,05/10/22 07:54:03 PM,532.5,25.00,,
3245,05/10/22 07:54:04 PM,531.7,24.99,,
3246,05/10/22 07:54:05 PM,532.5,25.00,,
3247,05/10/22 07:54:06 PM,532.1,25.01,,
3248,05/10/22 07:54:07 PM,532.5,24.99,,
3249,05/10/22 07:54:08 PM,532.5,25.00,,
3250,05/10/22 07:54:09 PM,532.9,25.00,,
3251,05/10/22 07:54:10 PM,533.6,25.04,,
3252,05/10/22 07:54:11 PM,533.2,25.04,,
3253,05/10/22 07:54:12 PM,532.5,25.03,,
